date,zone,longitude,latitude,temperature,pm10,pm2_5,smog
"January 01, 2021, 12:00 AM",128,47.5256,-18.91,16.0,1.83,0.83,
"January 01, 2021, 01:00 AM",128,47.5256,-18.91,16.1,1.92,0.8,
"January 01, 2021, 02:00 AM",128,47.5256,-18.91,15.9,2.22,0.87,
"January 01, 2021, 03:00 AM",128,47.5256,-18.91,16.1,2.55,0.93,
"January 01, 2021, 04:00 AM",128,47.5256,-18.91,17.1,3.11,1.08,
"January 01, 2021, 05:00 AM",128,47.5256,-18.91,18.5,3.22,1.11,
"January 01, 2021, 06:00 AM",128,47.5256,-18.91,19.8,2.85,1.01,
"January 01, 2021, 07:00 AM",128,47.5256,-18.91,20.1,2.06,0.74,
"January 01, 2021, 08:00 AM",128,47.5256,-18.91,20.1,1.93,0.64,
"January 01, 2021, 09:00 AM",128,47.5256,-18.91,20.9,1.93,0.6,
"January 01, 2021, 10:00 AM",128,47.5256,-18.91,21.6,2.01,0.63,
"January 01, 2021, 11:00 AM",128,47.5256,-18.91,22.5,2.11,0.65,
"January 01, 2021, 12:00 PM",128,47.5256,-18.91,23.0,2.2,0.66,
"January 01, 2021, 01:00 PM",128,47.5256,-18.91,22.5,2.48,0.75,
"January 01, 2021, 02:00 PM",128,47.5256,-18.91,22.1,2.92,0.94,
"January 01, 2021, 03:00 PM",128,47.5256,-18.91,20.9,3.4,1.18,
"January 01, 2021, 04:00 PM",128,47.5256,-18.91,19.4,3.97,1.44,
"January 01, 2021, 05:00 PM",128,47.5256,-18.91,18.2,4.32,1.75,
"January 01, 2021, 06:00 PM",128,47.5256,-18.91,17.5,4.3,1.89,
"January 01, 2021, 07:00 PM",128,47.5256,-18.91,17.5,4.14,1.91,
"January 01, 2021, 08:00 PM",128,47.5256,-18.91,17.2,3.89,1.82,
"January 01, 2021, 09:00 PM",128,47.5256,-18.91,16.9,3.3,1.57,
"January 01, 2021, 10:00 PM",128,47.5256,-18.91,16.8,2.86,1.46,
"January 01, 2021, 11:00 PM",128,47.5256,-18.91,16.9,2.86,1.52,
"January 02, 2021, 12:00 AM",128,47.5256,-18.91,16.9,2.92,1.58,
"January 02, 2021, 01:00 AM",128,47.5256,-18.91,16.6,2.98,1.63,
"January 02, 2021, 02:00 AM",128,47.5256,-18.91,16.3,3.24,1.69,
"January 02, 2021, 03:00 AM",128,47.5256,-18.91,16.4,3.66,1.75,
"January 02, 2021, 04:00 AM",128,47.5256,-18.91,17.4,4.5,1.94,
"January 02, 2021, 05:00 AM",128,47.5256,-18.91,19.5,5.06,2.01,
"January 02, 2021, 06:00 AM",128,47.5256,-18.91,21.4,4.81,2.0,
"January 02, 2021, 07:00 AM",128,47.5256,-18.91,22.8,2.95,1.22,
"January 02, 2021, 08:00 AM",128,47.5256,-18.91,24.5,2.57,1.0,
"January 02, 2021, 09:00 AM",128,47.5256,-18.91,25.5,2.52,0.97,
"January 02, 2021, 10:00 AM",128,47.5256,-18.91,26.0,2.35,0.94,
"January 02, 2021, 11:00 AM",128,47.5256,-18.91,25.7,2.36,0.99,
"January 02, 2021, 12:00 PM",128,47.5256,-18.91,25.4,2.46,1.07,
"January 02, 2021, 01:00 PM",128,47.5256,-18.91,25.0,2.95,1.39,
"January 02, 2021, 02:00 PM",128,47.5256,-18.91,24.2,3.76,1.9,
"January 02, 2021, 03:00 PM",128,47.5256,-18.91,22.5,4.41,2.43,
"January 02, 2021, 04:00 PM",128,47.5256,-18.91,20.6,4.73,2.7,
"January 02, 2021, 05:00 PM",128,47.5256,-18.91,19.3,4.62,2.6,
"January 02, 2021, 06:00 PM",128,47.5256,-18.91,18.5,4.7,2.58,
"January 02, 2021, 07:00 PM",128,47.5256,-18.91,18.3,4.75,2.64,
"January 02, 2021, 08:00 PM",128,47.5256,-18.91,18.1,4.5,2.5,
"January 02, 2021, 09:00 PM",128,47.5256,-18.91,18.0,3.86,2.15,
"January 02, 2021, 10:00 PM",128,47.5256,-18.91,17.7,3.6,2.01,
"January 02, 2021, 11:00 PM",128,47.5256,-18.91,17.3,3.29,1.9,
"January 03, 2021, 12:00 AM",128,47.5256,-18.91,16.9,2.94,1.72,
"January 03, 2021, 01:00 AM",128,47.5256,-18.91,16.4,2.7,1.62,
"January 03, 2021, 02:00 AM",128,47.5256,-18.91,16.6,2.56,1.55,
"January 03, 2021, 03:00 AM",128,47.5256,-18.91,16.7,2.54,1.51,
"January 03, 2021, 04:00 AM",128,47.5256,-18.91,17.6,2.64,1.47,
"January 03, 2021, 05:00 AM",128,47.5256,-18.91,19.0,2.67,1.4,
"January 03, 2021, 06:00 AM",128,47.5256,-18.91,20.5,2.53,1.34,
"January 03, 2021, 07:00 AM",128,47.5256,-18.91,21.6,2.11,1.15,
"January 03, 2021, 08:00 AM",128,47.5256,-18.91,23.2,2.26,1.3,
"January 03, 2021, 09:00 AM",128,47.5256,-18.91,24.4,2.36,1.41,
"January 03, 2021, 10:00 AM",128,47.5256,-18.91,25.5,2.27,1.36,
"January 03, 2021, 11:00 AM",128,47.5256,-18.91,25.3,2.22,1.31,
"January 03, 2021, 12:00 PM",128,47.5256,-18.91,24.9,2.25,1.32,
"January 03, 2021, 01:00 PM",128,47.5256,-18.91,23.4,2.85,1.68,
"January 03, 2021, 02:00 PM",128,47.5256,-18.91,22.2,4.41,2.74,
"January 03, 2021, 03:00 PM",128,47.5256,-18.91,20.8,5.76,3.56,
"January 03, 2021, 04:00 PM",128,47.5256,-18.91,19.1,6.24,3.54,
"January 03, 2021, 05:00 PM",128,47.5256,-18.91,18.0,6.24,3.17,
"January 03, 2021, 06:00 PM",128,47.5256,-18.91,17.6,6.28,2.98,
"January 03, 2021, 07:00 PM",128,47.5256,-18.91,17.5,6.04,2.87,
"January 03, 2021, 08:00 PM",128,47.5256,-18.91,17.4,4.93,2.38,
"January 03, 2021, 09:00 PM",128,47.5256,-18.91,17.1,3.93,1.87,
"January 03, 2021, 10:00 PM",128,47.5256,-18.91,16.8,3.82,1.81,
"January 03, 2021, 11:00 PM",128,47.5256,-18.91,16.4,3.96,1.9,
"January 04, 2021, 12:00 AM",128,47.5256,-18.91,16.0,4.09,2.02,
"January 04, 2021, 01:00 AM",128,47.5256,-18.91,15.5,3.92,1.96,
"January 04, 2021, 02:00 AM",128,47.5256,-18.91,15.2,4.1,2.0,
"January 04, 2021, 03:00 AM",128,47.5256,-18.91,15.0,4.44,2.07,
"January 04, 2021, 04:00 AM",128,47.5256,-18.91,15.8,5.01,2.2,
"January 04, 2021, 05:00 AM",128,47.5256,-18.91,17.4,5.02,2.02,
"January 04, 2021, 06:00 AM",128,47.5256,-18.91,19.6,4.56,1.69,
"January 04, 2021, 07:00 AM",128,47.5256,-18.91,21.3,3.62,1.22,
"January 04, 2021, 08:00 AM",128,47.5256,-18.91,23.1,3.34,0.99,
"January 04, 2021, 09:00 AM",128,47.5256,-18.91,24.7,3.17,0.85,
"January 04, 2021, 10:00 AM",128,47.5256,-18.91,25.7,2.96,0.77,
"January 04, 2021, 11:00 AM",128,47.5256,-18.91,26.6,3.0,0.75,
"January 04, 2021, 12:00 PM",128,47.5256,-18.91,26.5,3.1,0.71,
"January 04, 2021, 01:00 PM",128,47.5256,-18.91,26.0,3.54,0.78,
"January 04, 2021, 02:00 PM",128,47.5256,-18.91,24.7,4.29,0.95,
"January 04, 2021, 03:00 PM",128,47.5256,-18.91,23.0,5.57,1.38,
"January 04, 2021, 04:00 PM",128,47.5256,-18.91,21.3,7.68,2.07,
"January 04, 2021, 05:00 PM",128,47.5256,-18.91,19.7,9.49,2.84,
"January 04, 2021, 06:00 PM",128,47.5256,-18.91,18.0,9.87,3.38,
"January 04, 2021, 07:00 PM",128,47.5256,-18.91,17.2,9.42,3.66,
"January 04, 2021, 08:00 PM",128,47.5256,-18.91,17.0,8.09,3.41,
"January 04, 2021, 09:00 PM",128,47.5256,-18.91,16.9,7.06,3.0,
"January 04, 2021, 10:00 PM",128,47.5256,-18.91,16.7,6.61,2.87,
"January 04, 2021, 11:00 PM",128,47.5256,-18.91,16.6,6.11,2.61,
"January 05, 2021, 12:00 AM",128,47.5256,-18.91,16.3,5.63,2.24,
"January 05, 2021, 01:00 AM",128,47.5256,-18.91,16.1,5.66,2.05,
"January 05, 2021, 02:00 AM",128,47.5256,-18.91,15.9,6.67,2.26,
"January 05, 2021, 03:00 AM",128,47.5256,-18.91,15.8,7.87,2.6,
"January 05, 2021, 04:00 AM",128,47.5256,-18.91,17.0,9.09,3.11,
"January 05, 2021, 05:00 AM",128,47.5256,-18.91,18.8,9.54,3.37,
"January 05, 2021, 06:00 AM",128,47.5256,-18.91,21.1,9.43,3.42,
"January 05, 2021, 07:00 AM",128,47.5256,-18.91,23.5,6.32,2.35,
"January 05, 2021, 08:00 AM",128,47.5256,-18.91,25.1,5.81,2.1,
"January 05, 2021, 09:00 AM",128,47.5256,-18.91,26.2,5.84,1.98,
"January 05, 2021, 10:00 AM",128,47.5256,-18.91,27.2,5.73,1.92,
"January 05, 2021, 11:00 AM",128,47.5256,-18.91,27.7,5.86,1.82,
"January 05, 2021, 12:00 PM",128,47.5256,-18.91,27.8,5.88,1.56,
"January 05, 2021, 01:00 PM",128,47.5256,-18.91,27.6,5.41,1.32,
"January 05, 2021, 02:00 PM",128,47.5256,-18.91,26.1,5.03,1.26,
"January 05, 2021, 03:00 PM",128,47.5256,-18.91,24.0,5.04,1.5,
"January 05, 2021, 04:00 PM",128,47.5256,-18.91,21.9,5.3,2.0,
"January 05, 2021, 05:00 PM",128,47.5256,-18.91,20.3,6.45,2.76,
"January 05, 2021, 06:00 PM",128,47.5256,-18.91,19.4,6.93,3.11,
"January 05, 2021, 07:00 PM",128,47.5256,-18.91,18.9,7.49,3.37,
"January 05, 2021, 08:00 PM",128,47.5256,-18.91,18.3,7.66,3.29,
"January 05, 2021, 09:00 PM",128,47.5256,-18.91,17.8,6.84,2.67,
"January 05, 2021, 10:00 PM",128,47.5256,-18.91,17.5,6.86,2.53,
"January 05, 2021, 11:00 PM",128,47.5256,-18.91,17.4,7.81,2.79,
"January 06, 2021, 12:00 AM",128,47.5256,-18.91,17.2,8.71,3.06,
"January 06, 2021, 01:00 AM",128,47.5256,-18.91,17.0,8.92,3.18,
"January 06, 2021, 02:00 AM",128,47.5256,-18.91,16.6,8.9,3.12,
"January 06, 2021, 03:00 AM",128,47.5256,-18.91,16.6,9.5,3.16,
"January 06, 2021, 04:00 AM",128,47.5256,-18.91,18.3,11.05,3.45,
"January 06, 2021, 05:00 AM",128,47.5256,-18.91,20.4,13.07,4.07,
"January 06, 2021, 06:00 AM",128,47.5256,-18.91,22.3,14.45,4.76,
"January 06, 2021, 07:00 AM",128,47.5256,-18.91,23.8,8.34,3.03,
"January 06, 2021, 08:00 AM",128,47.5256,-18.91,25.4,6.78,2.56,
"January 06, 2021, 09:00 AM",128,47.5256,-18.91,26.3,6.36,2.26,
"January 06, 2021, 10:00 AM",128,47.5256,-18.91,27.4,5.67,1.97,
"January 06, 2021, 11:00 AM",128,47.5256,-18.91,27.6,5.29,1.58,
"January 06, 2021, 12:00 PM",128,47.5256,-18.91,27.6,4.84,1.18,
"January 06, 2021, 01:00 PM",128,47.5256,-18.91,26.7,4.04,1.05,
"January 06, 2021, 02:00 PM",128,47.5256,-18.91,25.7,3.84,1.24,
"January 06, 2021, 03:00 PM",128,47.5256,-18.91,24.2,3.99,1.46,
"January 06, 2021, 04:00 PM",128,47.5256,-18.91,22.5,5.07,2.01,
"January 06, 2021, 05:00 PM",128,47.5256,-18.91,20.9,6.77,2.82,
"January 06, 2021, 06:00 PM",128,47.5256,-18.91,19.7,7.84,3.37,
"January 06, 2021, 07:00 PM",128,47.5256,-18.91,19.3,8.48,3.56,
"January 06, 2021, 08:00 PM",128,47.5256,-18.91,18.7,8.17,3.43,
"January 06, 2021, 09:00 PM",128,47.5256,-18.91,18.3,7.05,2.9,
"January 06, 2021, 10:00 PM",128,47.5256,-18.91,18.1,6.55,2.62,
"January 06, 2021, 11:00 PM",128,47.5256,-18.91,17.9,6.28,2.38,
"January 07, 2021, 12:00 AM",128,47.5256,-18.91,17.8,5.91,2.1,
"January 07, 2021, 01:00 AM",128,47.5256,-18.91,17.5,5.46,1.89,
"January 07, 2021, 02:00 AM",128,47.5256,-18.91,17.4,5.72,1.91,
"January 07, 2021, 03:00 AM",128,47.5256,-18.91,17.3,6.73,2.18,
"January 07, 2021, 04:00 AM",128,47.5256,-18.91,18.2,8.76,2.76,
"January 07, 2021, 05:00 AM",128,47.5256,-18.91,20.3,10.47,3.32,
"January 07, 2021, 06:00 AM",128,47.5256,-18.91,22.4,11.18,3.68,
"January 07, 2021, 07:00 AM",128,47.5256,-18.91,24.3,6.61,2.15,
"January 07, 2021, 08:00 AM",128,47.5256,-18.91,25.9,5.37,1.61,
"January 07, 2021, 09:00 AM",128,47.5256,-18.91,27.2,5.08,1.32,
"January 07, 2021, 10:00 AM",128,47.5256,-18.91,28.2,4.4,1.08,
"January 07, 2021, 11:00 AM",128,47.5256,-18.91,28.7,3.78,0.84,
"January 07, 2021, 12:00 PM",128,47.5256,-18.91,29.2,3.19,0.63,
"January 07, 2021, 01:00 PM",128,47.5256,-18.91,28.9,2.92,0.62,
"January 07, 2021, 02:00 PM",128,47.5256,-18.91,28.0,3.17,0.8,
"January 07, 2021, 03:00 PM",128,47.5256,-18.91,25.6,3.78,1.33,
"January 07, 2021, 04:00 PM",128,47.5256,-18.91,23.4,4.84,2.32,
"January 07, 2021, 05:00 PM",128,47.5256,-18.91,21.8,6.01,3.12,
"January 07, 2021, 06:00 PM",128,47.5256,-18.91,19.7,6.3,3.24,
"January 07, 2021, 07:00 PM",128,47.5256,-18.91,20.0,6.22,3.01,
"January 07, 2021, 08:00 PM",128,47.5256,-18.91,19.5,5.79,2.6,
"January 07, 2021, 09:00 PM",128,47.5256,-18.91,19.2,5.12,2.08,
"January 07, 2021, 10:00 PM",128,47.5256,-18.91,18.9,5.29,2.02,
"January 07, 2021, 11:00 PM",128,47.5256,-18.91,18.6,5.56,2.03,
"January 08, 2021, 12:00 AM",128,47.5256,-18.91,18.4,5.37,1.93,
"January 08, 2021, 01:00 AM",128,47.5256,-18.91,18.1,4.88,1.8,
"January 08, 2021, 02:00 AM",128,47.5256,-18.91,17.9,5.15,1.79,
"January 08, 2021, 03:00 AM",128,47.5256,-18.91,18.0,6.08,1.95,
"January 08, 2021, 04:00 AM",128,47.5256,-18.91,18.5,8.34,2.54,
"January 08, 2021, 05:00 AM",128,47.5256,-18.91,20.3,11.2,3.36,
"January 08, 2021, 06:00 AM",128,47.5256,-18.91,22.2,13.54,4.42,
"January 08, 2021, 07:00 AM",128,47.5256,-18.91,24.3,8.81,3.14,
"January 08, 2021, 08:00 AM",128,47.5256,-18.91,26.2,8.17,2.96,
"January 08, 2021, 09:00 AM",128,47.5256,-18.91,27.6,8.69,2.9,
"January 08, 2021, 10:00 AM",128,47.5256,-18.91,28.6,9.05,2.97,
"January 08, 2021, 11:00 AM",128,47.5256,-18.91,28.9,9.59,2.99,
"January 08, 2021, 12:00 PM",128,47.5256,-18.91,28.6,9.23,2.45,
"January 08, 2021, 01:00 PM",128,47.5256,-18.91,28.2,6.98,1.6,
"January 08, 2021, 02:00 PM",128,47.5256,-18.91,27.7,4.86,1.12,
"January 08, 2021, 03:00 PM",128,47.5256,-18.91,26.5,4.32,1.13,
"January 08, 2021, 04:00 PM",128,47.5256,-18.91,24.5,5.0,1.69,
"January 08, 2021, 05:00 PM",128,47.5256,-18.91,22.9,6.66,2.79,
