date,zone,longitude,latitude,temperature,pm10,pm2_5,smog
"January 01, 2021, 12:00 AM",27,89.6337,27.4714,1.0,20.56,18.28,
"January 01, 2021, 01:00 AM",27,89.6337,27.4714,0.6,21.78,19.0,
"January 01, 2021, 02:00 AM",27,89.6337,27.4714,2.6,23.39,19.98,
"January 01, 2021, 03:00 AM",27,89.6337,27.4714,8.6,23.64,20.23,
"January 01, 2021, 04:00 AM",27,89.6337,27.4714,10.5,14.85,13.08,
"January 01, 2021, 05:00 AM",27,89.6337,27.4714,12.2,12.17,10.72,
"January 01, 2021, 06:00 AM",27,89.6337,27.4714,13.4,11.23,9.87,
"January 01, 2021, 07:00 AM",27,89.6337,27.4714,14.0,7.31,6.41,
"January 01, 2021, 08:00 AM",27,89.6337,27.4714,14.0,6.34,5.58,
"January 01, 2021, 09:00 AM",27,89.6337,27.4714,12.9,7.3,6.38,
"January 01, 2021, 10:00 AM",27,89.6337,27.4714,11.6,10.17,8.81,
"January 01, 2021, 11:00 AM",27,89.6337,27.4714,10.0,13.33,11.53,
"January 01, 2021, 12:00 PM",27,89.6337,27.4714,8.0,15.95,13.84,
"January 01, 2021, 01:00 PM",27,89.6337,27.4714,7.2,19.98,17.11,
"January 01, 2021, 02:00 PM",27,89.6337,27.4714,7.2,24.86,20.94,
"January 01, 2021, 03:00 PM",27,89.6337,27.4714,6.6,28.4,23.72,
"January 01, 2021, 04:00 PM",27,89.6337,27.4714,6.0,30.84,25.64,
"January 01, 2021, 05:00 PM",27,89.6337,27.4714,5.6,32.22,26.95,
"January 01, 2021, 06:00 PM",27,89.6337,27.4714,5.2,31.24,26.63,
"January 01, 2021, 07:00 PM",27,89.6337,27.4714,3.7,28.52,24.74,
"January 01, 2021, 08:00 PM",27,89.6337,27.4714,2.8,25.3,22.29,
"January 01, 2021, 09:00 PM",27,89.6337,27.4714,-0.7,22.42,19.97,
"January 01, 2021, 10:00 PM",27,89.6337,27.4714,-1.1,19.9,17.89,
"January 01, 2021, 11:00 PM",27,89.6337,27.4714,-1.0,17.75,16.03,
"January 02, 2021, 12:00 AM",27,89.6337,27.4714,-0.9,16.33,14.71,
"January 02, 2021, 01:00 AM",27,89.6337,27.4714,-1.1,16.46,14.55,
"January 02, 2021, 02:00 AM",27,89.6337,27.4714,1.2,17.04,14.69,
"January 02, 2021, 03:00 AM",27,89.6337,27.4714,8.5,16.64,14.32,
"January 02, 2021, 04:00 AM",27,89.6337,27.4714,9.2,10.01,8.86,
"January 02, 2021, 05:00 AM",27,89.6337,27.4714,10.7,10.05,8.91,
"January 02, 2021, 06:00 AM",27,89.6337,27.4714,11.8,10.47,9.29,
"January 02, 2021, 07:00 AM",27,89.6337,27.4714,12.2,9.04,8.06,
"January 02, 2021, 08:00 AM",27,89.6337,27.4714,12.5,8.28,7.39,
"January 02, 2021, 09:00 AM",27,89.6337,27.4714,11.8,8.81,7.83,
"January 02, 2021, 10:00 AM",27,89.6337,27.4714,10.7,11.23,9.81,
"January 02, 2021, 11:00 AM",27,89.6337,27.4714,9.3,14.45,12.41,
"January 02, 2021, 12:00 PM",27,89.6337,27.4714,8.0,17.1,14.47,
"January 02, 2021, 01:00 PM",27,89.6337,27.4714,7.6,20.49,17.22,
"January 02, 2021, 02:00 PM",27,89.6337,27.4714,6.8,23.83,20.0,
"January 02, 2021, 03:00 PM",27,89.6337,27.4714,6.1,25.56,21.5,
"January 02, 2021, 04:00 PM",27,89.6337,27.4714,5.5,26.36,22.24,
"January 02, 2021, 05:00 PM",27,89.6337,27.4714,4.0,26.7,22.7,
"January 02, 2021, 06:00 PM",27,89.6337,27.4714,2.6,25.83,22.32,
"January 02, 2021, 07:00 PM",27,89.6337,27.4714,2.2,23.89,20.97,
"January 02, 2021, 08:00 PM",27,89.6337,27.4714,-0.8,21.67,19.21,
"January 02, 2021, 09:00 PM",27,89.6337,27.4714,-0.8,19.51,17.41,
"January 02, 2021, 10:00 PM",27,89.6337,27.4714,-1.6,17.74,15.91,
"January 02, 2021, 11:00 PM",27,89.6337,27.4714,-2.0,16.42,14.73,
"January 03, 2021, 12:00 AM",27,89.6337,27.4714,-2.1,15.62,13.92,
"January 03, 2021, 01:00 AM",27,89.6337,27.4714,-2.6,16.16,14.12,
"January 03, 2021, 02:00 AM",27,89.6337,27.4714,0.6,17.0,14.51,
"January 03, 2021, 03:00 AM",27,89.6337,27.4714,8.3,16.91,14.43,
"January 03, 2021, 04:00 AM",27,89.6337,27.4714,10.9,10.66,9.32,
"January 03, 2021, 05:00 AM",27,89.6337,27.4714,12.5,8.84,7.74,
"January 03, 2021, 06:00 AM",27,89.6337,27.4714,13.9,8.24,7.23,
"January 03, 2021, 07:00 AM",27,89.6337,27.4714,13.8,5.52,4.85,
"January 03, 2021, 08:00 AM",27,89.6337,27.4714,14.2,4.42,3.89,
"January 03, 2021, 09:00 AM",27,89.6337,27.4714,13.6,4.84,4.25,
"January 03, 2021, 10:00 AM",27,89.6337,27.4714,12.0,7.23,6.26,
"January 03, 2021, 11:00 AM",27,89.6337,27.4714,10.5,10.15,8.76,
"January 03, 2021, 12:00 PM",27,89.6337,27.4714,9.1,12.74,10.97,
"January 03, 2021, 01:00 PM",27,89.6337,27.4714,8.3,16.23,13.8,
"January 03, 2021, 02:00 PM",27,89.6337,27.4714,7.5,20.0,16.82,
"January 03, 2021, 03:00 PM",27,89.6337,27.4714,6.7,22.77,19.06,
"January 03, 2021, 04:00 PM",27,89.6337,27.4714,6.0,25.08,21.01,
"January 03, 2021, 05:00 PM",27,89.6337,27.4714,1.5,26.48,22.41,
"January 03, 2021, 06:00 PM",27,89.6337,27.4714,1.2,26.15,22.53,
"January 03, 2021, 07:00 PM",27,89.6337,27.4714,1.0,24.6,21.51,
"January 03, 2021, 08:00 PM",27,89.6337,27.4714,0.6,22.81,20.13,
"January 03, 2021, 09:00 PM",27,89.6337,27.4714,0.4,21.2,18.85,
"January 03, 2021, 10:00 PM",27,89.6337,27.4714,0.4,19.94,17.82,
"January 03, 2021, 11:00 PM",27,89.6337,27.4714,0.5,18.68,16.74,
"January 04, 2021, 12:00 AM",27,89.6337,27.4714,1.0,17.93,15.99,
"January 04, 2021, 01:00 AM",27,89.6337,27.4714,0.7,18.93,16.49,
"January 04, 2021, 02:00 AM",27,89.6337,27.4714,3.1,20.02,16.94,
"January 04, 2021, 03:00 AM",27,89.6337,27.4714,8.9,19.81,16.72,
"January 04, 2021, 04:00 AM",27,89.6337,27.4714,11.5,11.73,10.28,
"January 04, 2021, 05:00 AM",27,89.6337,27.4714,12.9,9.86,8.67,
"January 04, 2021, 06:00 AM",27,89.6337,27.4714,14.2,8.43,7.41,
"January 04, 2021, 07:00 AM",27,89.6337,27.4714,13.7,4.64,4.1,
"January 04, 2021, 08:00 AM",27,89.6337,27.4714,13.9,3.45,3.06,
"January 04, 2021, 09:00 AM",27,89.6337,27.4714,13.6,3.49,3.08,
"January 04, 2021, 10:00 AM",27,89.6337,27.4714,12.5,5.23,4.47,
"January 04, 2021, 11:00 AM",27,89.6337,27.4714,11.3,8.33,6.99,
"January 04, 2021, 12:00 PM",27,89.6337,27.4714,10.1,11.85,9.85,
"January 04, 2021, 01:00 PM",27,89.6337,27.4714,9.6,15.88,13.07,
"January 04, 2021, 02:00 PM",27,89.6337,27.4714,8.9,20.07,16.35,
"January 04, 2021, 03:00 PM",27,89.6337,27.4714,8.2,23.32,18.99,
"January 04, 2021, 04:00 PM",27,89.6337,27.4714,7.4,25.69,20.95,
"January 04, 2021, 05:00 PM",27,89.6337,27.4714,6.7,26.73,21.99,
"January 04, 2021, 06:00 PM",27,89.6337,27.4714,5.8,25.63,21.54,
"January 04, 2021, 07:00 PM",27,89.6337,27.4714,4.6,23.25,19.88,
"January 04, 2021, 08:00 PM",27,89.6337,27.4714,3.8,20.45,17.73,
"January 04, 2021, 09:00 PM",27,89.6337,27.4714,2.7,17.84,15.65,
"January 04, 2021, 10:00 PM",27,89.6337,27.4714,2.5,15.5,13.7,
"January 04, 2021, 11:00 PM",27,89.6337,27.4714,0.4,13.39,11.86,
"January 05, 2021, 12:00 AM",27,89.6337,27.4714,0.2,11.88,10.4,
"January 05, 2021, 01:00 AM",27,89.6337,27.4714,0.3,12.34,10.44,
"January 05, 2021, 02:00 AM",27,89.6337,27.4714,2.7,13.61,11.1,
"January 05, 2021, 03:00 AM",27,89.6337,27.4714,8.8,14.53,11.55,
"January 05, 2021, 04:00 AM",27,89.6337,27.4714,12.9,13.83,10.83,
"January 05, 2021, 05:00 AM",27,89.6337,27.4714,11.7,12.07,9.51,
"January 05, 2021, 06:00 AM",27,89.6337,27.4714,12.9,9.91,8.04,
"January 05, 2021, 07:00 AM",27,89.6337,27.4714,14.1,3.03,2.61,
"January 05, 2021, 08:00 AM",27,89.6337,27.4714,14.5,2.57,2.26,
"January 05, 2021, 09:00 AM",27,89.6337,27.4714,14.2,2.73,2.4,
"January 05, 2021, 10:00 AM",27,89.6337,27.4714,13.1,4.08,3.39,
"January 05, 2021, 11:00 AM",27,89.6337,27.4714,11.6,6.38,5.09,
"January 05, 2021, 12:00 PM",27,89.6337,27.4714,9.9,8.72,6.8,
"January 05, 2021, 01:00 PM",27,89.6337,27.4714,9.7,11.82,9.14,
"January 05, 2021, 02:00 PM",27,89.6337,27.4714,9.2,15.07,11.69,
