date,zone,longitude,latitude,temperature,pm10,pm2_5,smog
"January 01, 2021, 12:00 AM",235,-77.0351,38.9074,4.7,3.83,3.02,
"January 01, 2021, 01:00 AM",235,-77.0351,38.9074,4.3,4.67,3.58,
"January 01, 2021, 02:00 AM",235,-77.0351,38.9074,4.0,5.12,3.66,
"January 01, 2021, 03:00 AM",235,-77.0351,38.9074,3.4,5.65,3.91,
"January 01, 2021, 04:00 AM",235,-77.0351,38.9074,2.3,6.38,4.36,
"January 01, 2021, 05:00 AM",235,-77.0351,38.9074,1.7,6.6,4.41,
"January 01, 2021, 06:00 AM",235,-77.0351,38.9074,1.0,6.67,4.55,
"January 01, 2021, 07:00 AM",235,-77.0351,38.9074,1.5,7.05,5.02,
"January 01, 2021, 08:00 AM",235,-77.0351,38.9074,1.5,7.64,5.63,
"January 01, 2021, 09:00 AM",235,-77.0351,38.9074,1.3,8.38,6.32,
"January 01, 2021, 10:00 AM",235,-77.0351,38.9074,1.3,8.84,6.71,
"January 01, 2021, 11:00 AM",235,-77.0351,38.9074,1.3,9.3,7.09,
"January 01, 2021, 12:00 PM",235,-77.0351,38.9074,1.3,10.62,8.15,
"January 01, 2021, 01:00 PM",235,-77.0351,38.9074,1.5,11.47,8.88,
"January 01, 2021, 02:00 PM",235,-77.0351,38.9074,1.8,11.76,9.22,
"January 01, 2021, 03:00 PM",235,-77.0351,38.9074,1.9,12.13,9.57,
"January 01, 2021, 04:00 PM",235,-77.0351,38.9074,1.9,12.08,9.74,
"January 01, 2021, 05:00 PM",235,-77.0351,38.9074,2.0,11.49,9.5,
"January 01, 2021, 06:00 PM",235,-77.0351,38.9074,2.1,10.6,8.97,
"January 01, 2021, 07:00 PM",235,-77.0351,38.9074,2.2,9.64,8.35,
"January 01, 2021, 08:00 PM",235,-77.0351,38.9074,2.4,8.72,7.61,
"January 01, 2021, 09:00 PM",235,-77.0351,38.9074,2.4,7.81,6.82,
"January 01, 2021, 10:00 PM",235,-77.0351,38.9074,2.6,7.67,6.69,
"January 01, 2021, 11:00 PM",235,-77.0351,38.9074,2.9,9.1,7.86,
"January 02, 2021, 12:00 AM",235,-77.0351,38.9074,3.4,11.77,10.11,
"January 02, 2021, 01:00 AM",235,-77.0351,38.9074,4.0,13.51,11.54,
"January 02, 2021, 02:00 AM",235,-77.0351,38.9074,4.6,11.96,10.24,
"January 02, 2021, 03:00 AM",235,-77.0351,38.9074,5.1,8.66,7.47,
"January 02, 2021, 04:00 AM",235,-77.0351,38.9074,5.1,5.58,4.86,
"January 02, 2021, 05:00 AM",235,-77.0351,38.9074,5.0,4.93,4.35,
"January 02, 2021, 06:00 AM",235,-77.0351,38.9074,5.1,5.25,4.71,
"January 02, 2021, 07:00 AM",235,-77.0351,38.9074,3.9,5.59,4.97,
"January 02, 2021, 08:00 AM",235,-77.0351,38.9074,4.3,5.57,4.95,
"January 02, 2021, 09:00 AM",235,-77.0351,38.9074,5.1,4.73,4.3,
"January 02, 2021, 10:00 AM",235,-77.0351,38.9074,5.8,3.64,3.28,
"January 02, 2021, 11:00 AM",235,-77.0351,38.9074,6.2,3.74,3.32,
"January 02, 2021, 12:00 PM",235,-77.0351,38.9074,6.4,4.88,4.25,
"January 02, 2021, 01:00 PM",235,-77.0351,38.9074,6.6,5.65,4.71,
"January 02, 2021, 02:00 PM",235,-77.0351,38.9074,7.6,5.37,4.17,
"January 02, 2021, 03:00 PM",235,-77.0351,38.9074,9.4,5.06,3.73,
"January 02, 2021, 04:00 PM",235,-77.0351,38.9074,11.1,4.55,3.31,
"January 02, 2021, 05:00 PM",235,-77.0351,38.9074,11.8,3.61,2.7,
"January 02, 2021, 06:00 PM",235,-77.0351,38.9074,11.7,2.6,2.01,
"January 02, 2021, 07:00 PM",235,-77.0351,38.9074,12.3,1.74,1.36,
"January 02, 2021, 08:00 PM",235,-77.0351,38.9074,11.7,1.9,1.49,
"January 02, 2021, 09:00 PM",235,-77.0351,38.9074,11.0,2.16,1.68,
"January 02, 2021, 10:00 PM",235,-77.0351,38.9074,9.3,2.6,1.99,
"January 02, 2021, 11:00 PM",235,-77.0351,38.9074,8.0,3.34,2.52,
"January 03, 2021, 12:00 AM",235,-77.0351,38.9074,6.9,4.43,3.33,
"January 03, 2021, 01:00 AM",235,-77.0351,38.9074,5.9,5.68,4.22,
"January 03, 2021, 02:00 AM",235,-77.0351,38.9074,4.9,6.48,4.64,
"January 03, 2021, 03:00 AM",235,-77.0351,38.9074,4.0,6.89,4.69,
"January 03, 2021, 04:00 AM",235,-77.0351,38.9074,3.3,6.78,4.5,
"January 03, 2021, 05:00 AM",235,-77.0351,38.9074,3.0,6.23,4.18,
"January 03, 2021, 06:00 AM",235,-77.0351,38.9074,2.8,6.28,4.46,
"January 03, 2021, 07:00 AM",235,-77.0351,38.9074,3.0,6.18,4.64,
"January 03, 2021, 08:00 AM",235,-77.0351,38.9074,3.2,5.78,4.31,
"January 03, 2021, 09:00 AM",235,-77.0351,38.9074,3.8,5.76,4.12,
"January 03, 2021, 10:00 AM",235,-77.0351,38.9074,3.6,5.51,4.15,
"January 03, 2021, 11:00 AM",235,-77.0351,38.9074,3.5,5.39,4.41,
"January 03, 2021, 12:00 PM",235,-77.0351,38.9074,3.3,6.5,5.57,
"January 03, 2021, 01:00 PM",235,-77.0351,38.9074,3.1,7.53,6.51,
"January 03, 2021, 02:00 PM",235,-77.0351,38.9074,3.4,7.77,6.69,
"January 03, 2021, 03:00 PM",235,-77.0351,38.9074,3.8,7.82,6.74,
"January 03, 2021, 04:00 PM",235,-77.0351,38.9074,4.3,7.78,6.69,
"January 03, 2021, 05:00 PM",235,-77.0351,38.9074,5.0,7.56,6.41,
"January 03, 2021, 06:00 PM",235,-77.0351,38.9074,5.2,7.71,6.46,
"January 03, 2021, 07:00 PM",235,-77.0351,38.9074,4.4,8.08,6.77,
"January 03, 2021, 08:00 PM",235,-77.0351,38.9074,4.5,7.59,6.44,
"January 03, 2021, 09:00 PM",235,-77.0351,38.9074,4.4,6.28,5.5,
"January 03, 2021, 10:00 PM",235,-77.0351,38.9074,4.2,5.52,4.93,
"January 03, 2021, 11:00 PM",235,-77.0351,38.9074,4.2,5.87,5.25,
"January 04, 2021, 12:00 AM",235,-77.0351,38.9074,4.1,6.85,6.09,
"January 04, 2021, 01:00 AM",235,-77.0351,38.9074,4.0,8.02,7.02,
"January 04, 2021, 02:00 AM",235,-77.0351,38.9074,3.9,8.42,7.3,
"January 04, 2021, 03:00 AM",235,-77.0351,38.9074,3.7,8.24,7.08,
"January 04, 2021, 04:00 AM",235,-77.0351,38.9074,3.3,7.5,6.59,
"January 04, 2021, 05:00 AM",235,-77.0351,38.9074,2.7,6.48,5.78,
"January 04, 2021, 06:00 AM",235,-77.0351,38.9074,2.1,6.3,5.68,
"January 04, 2021, 07:00 AM",235,-77.0351,38.9074,2.1,6.26,5.67,
"January 04, 2021, 08:00 AM",235,-77.0351,38.9074,1.7,6.29,5.67,
"January 04, 2021, 09:00 AM",235,-77.0351,38.9074,1.2,6.33,5.66,
"January 04, 2021, 10:00 AM",235,-77.0351,38.9074,0.8,6.41,5.69,
"January 04, 2021, 11:00 AM",235,-77.0351,38.9074,0.5,6.97,6.14,
"January 04, 2021, 12:00 PM",235,-77.0351,38.9074,0.3,9.76,8.43,
"January 04, 2021, 01:00 PM",235,-77.0351,38.9074,0.6,12.62,10.67,
"January 04, 2021, 02:00 PM",235,-77.0351,38.9074,2.3,13.38,11.02,
"January 04, 2021, 03:00 PM",235,-77.0351,38.9074,4.8,12.1,9.83,
"January 04, 2021, 04:00 PM",235,-77.0351,38.9074,6.1,8.81,7.21,
"January 04, 2021, 05:00 PM",235,-77.0351,38.9074,6.9,7.62,6.15,
"January 04, 2021, 06:00 PM",235,-77.0351,38.9074,6.8,6.46,5.06,
"January 04, 2021, 07:00 PM",235,-77.0351,38.9074,8.1,4.83,3.8,
"January 04, 2021, 08:00 PM",235,-77.0351,38.9074,7.7,5.19,4.17,
"January 04, 2021, 09:00 PM",235,-77.0351,38.9074,7.2,6.11,4.97,
"January 04, 2021, 10:00 PM",235,-77.0351,38.9074,6.6,7.95,6.42,
"January 04, 2021, 11:00 PM",235,-77.0351,38.9074,5.8,9.89,7.85,
"January 05, 2021, 12:00 AM",235,-77.0351,38.9074,5.0,11.27,8.88,
"January 05, 2021, 01:00 AM",235,-77.0351,38.9074,4.6,13.4,10.57,
"January 05, 2021, 02:00 AM",235,-77.0351,38.9074,4.3,15.79,12.53,
"January 05, 2021, 03:00 AM",235,-77.0351,38.9074,4.1,17.02,13.55,
"January 05, 2021, 04:00 AM",235,-77.0351,38.9074,3.5,17.62,14.07,
"January 05, 2021, 05:00 AM",235,-77.0351,38.9074,3.2,17.59,14.1,
"January 05, 2021, 06:00 AM",235,-77.0351,38.9074,3.0,17.8,14.34,
"January 05, 2021, 07:00 AM",235,-77.0351,38.9074,3.4,19.65,15.75,
"January 05, 2021, 08:00 AM",235,-77.0351,38.9074,3.0,22.33,17.67,
"January 05, 2021, 09:00 AM",235,-77.0351,38.9074,2.5,24.4,19.11,
"January 05, 2021, 10:00 AM",235,-77.0351,38.9074,2.6,24.57,19.39,
"January 05, 2021, 11:00 AM",235,-77.0351,38.9074,2.7,24.24,19.52,
"January 05, 2021, 12:00 PM",235,-77.0351,38.9074,2.7,28.85,23.96,
"January 05, 2021, 01:00 PM",235,-77.0351,38.9074,2.8,34.23,28.99,
"January 05, 2021, 02:00 PM",235,-77.0351,38.9074,3.7,36.98,31.51,
"January 05, 2021, 03:00 PM",235,-77.0351,38.9074,4.9,36.34,30.98,
"January 05, 2021, 04:00 PM",235,-77.0351,38.9074,5.8,19.07,16.63,
"January 05, 2021, 05:00 PM",235,-77.0351,38.9074,6.1,15.66,13.74,
"January 05, 2021, 06:00 PM",235,-77.0351,38.9074,6.1,13.68,11.95,
"January 05, 2021, 07:00 PM",235,-77.0351,38.9074,5.8,12.02,10.48,
"January 05, 2021, 08:00 PM",235,-77.0351,38.9074,5.6,11.28,9.78,
"January 05, 2021, 09:00 PM",235,-77.0351,38.9074,5.3,10.61,9.2,
"January 05, 2021, 10:00 PM",235,-77.0351,38.9074,4.8,9.91,8.66,
"January 05, 2021, 11:00 PM",235,-77.0351,38.9074,4.1,9.88,8.72,
"January 06, 2021, 12:00 AM",235,-77.0351,38.9074,3.7,10.66,9.44,
"January 06, 2021, 01:00 AM",235,-77.0351,38.9074,3.3,11.89,10.44,
"January 06, 2021, 02:00 AM",235,-77.0351,38.9074,2.8,12.73,11.01,
"January 06, 2021, 03:00 AM",235,-77.0351,38.9074,2.3,12.88,10.99,
"January 06, 2021, 04:00 AM",235,-77.0351,38.9074,1.8,12.05,10.13,
"January 06, 2021, 05:00 AM",235,-77.0351,38.9074,1.4,10.21,8.55,
"January 06, 2021, 06:00 AM",235,-77.0351,38.9074,1.3,8.51,7.16,
"January 06, 2021, 07:00 AM",235,-77.0351,38.9074,1.9,7.5,6.45,
"January 06, 2021, 08:00 AM",235,-77.0351,38.9074,1.9,7.85,6.96,
"January 06, 2021, 09:00 AM",235,-77.0351,38.9074,1.6,8.35,7.59,
"January 06, 2021, 10:00 AM",235,-77.0351,38.9074,1.2,8.74,8.05,
"January 06, 2021, 11:00 AM",235,-77.0351,38.9074,1.0,9.65,8.89,
"January 06, 2021, 12:00 PM",235,-77.0351,38.9074,1.0,11.97,10.88,
"January 06, 2021, 01:00 PM",235,-77.0351,38.9074,1.2,13.27,11.87,
"January 06, 2021, 02:00 PM",235,-77.0351,38.9074,2.6,12.09,10.67,
"January 06, 2021, 03:00 PM",235,-77.0351,38.9074,4.1,10.88,9.63,
