date,zone,longitude,latitude,temperature,pm10,pm2_5,smog
"January 01, 2021, 12:00 AM",213,31.1447,-26.3257,19.6,6.55,4.01,
"January 01, 2021, 01:00 AM",213,31.1447,-26.3257,19.4,6.63,4.09,
"January 01, 2021, 02:00 AM",213,31.1447,-26.3257,18.9,6.54,4.07,
"January 01, 2021, 03:00 AM",213,31.1447,-26.3257,18.5,6.59,4.17,
"January 01, 2021, 04:00 AM",213,31.1447,-26.3257,19.0,7.24,4.56,
"January 01, 2021, 05:00 AM",213,31.1447,-26.3257,22.1,10.02,6.09,
"January 01, 2021, 06:00 AM",213,31.1447,-26.3257,24.1,14.4,8.79,
"January 01, 2021, 07:00 AM",213,31.1447,-26.3257,25.3,4.86,3.16,
"January 01, 2021, 08:00 AM",213,31.1447,-26.3257,25.7,5.31,3.59,
"January 01, 2021, 09:00 AM",213,31.1447,-26.3257,23.3,6.45,4.38,
"January 01, 2021, 10:00 AM",213,31.1447,-26.3257,22.3,7.01,4.91,
"January 01, 2021, 11:00 AM",213,31.1447,-26.3257,21.2,3.88,3.16,
"January 01, 2021, 12:00 PM",213,31.1447,-26.3257,20.4,1.15,0.97,
"January 01, 2021, 01:00 PM",213,31.1447,-26.3257,19.3,0.96,0.79,
"January 01, 2021, 02:00 PM",213,31.1447,-26.3257,18.4,1.21,1.03,
"January 01, 2021, 03:00 PM",213,31.1447,-26.3257,17.3,1.45,1.25,
"January 01, 2021, 04:00 PM",213,31.1447,-26.3257,16.3,1.67,1.45,
"January 01, 2021, 05:00 PM",213,31.1447,-26.3257,15.5,2.05,1.79,
"January 01, 2021, 06:00 PM",213,31.1447,-26.3257,15.1,2.68,2.41,
"January 01, 2021, 07:00 PM",213,31.1447,-26.3257,14.5,3.05,2.79,
"January 01, 2021, 08:00 PM",213,31.1447,-26.3257,14.4,3.01,2.76,
"January 01, 2021, 09:00 PM",213,31.1447,-26.3257,14.2,2.61,2.4,
"January 01, 2021, 10:00 PM",213,31.1447,-26.3257,14.0,2.26,2.09,
"January 01, 2021, 11:00 PM",213,31.1447,-26.3257,13.7,2.07,1.92,
"January 02, 2021, 12:00 AM",213,31.1447,-26.3257,13.4,2.08,1.93,
"January 02, 2021, 01:00 AM",213,31.1447,-26.3257,13.1,2.18,2.0,
"January 02, 2021, 02:00 AM",213,31.1447,-26.3257,12.9,2.29,2.06,
"January 02, 2021, 03:00 AM",213,31.1447,-26.3257,12.6,2.37,2.06,
"January 02, 2021, 04:00 AM",213,31.1447,-26.3257,12.5,2.57,2.06,
"January 02, 2021, 05:00 AM",213,31.1447,-26.3257,12.8,2.91,2.07,
"January 02, 2021, 06:00 AM",213,31.1447,-26.3257,13.6,3.18,2.01,
"January 02, 2021, 07:00 AM",213,31.1447,-26.3257,13.6,3.43,1.9,
"January 02, 2021, 08:00 AM",213,31.1447,-26.3257,14.3,3.9,1.93,
"January 02, 2021, 09:00 AM",213,31.1447,-26.3257,15.2,4.14,2.05,
"January 02, 2021, 10:00 AM",213,31.1447,-26.3257,15.8,4.07,2.09,
"January 02, 2021, 11:00 AM",213,31.1447,-26.3257,15.8,3.85,1.99,
"January 02, 2021, 12:00 PM",213,31.1447,-26.3257,15.6,3.84,1.91,
"January 02, 2021, 01:00 PM",213,31.1447,-26.3257,15.6,4.02,1.84,
"January 02, 2021, 02:00 PM",213,31.1447,-26.3257,15.7,4.15,1.81,
"January 02, 2021, 03:00 PM",213,31.1447,-26.3257,15.4,4.11,1.79,
"January 02, 2021, 04:00 PM",213,31.1447,-26.3257,15.3,4.12,1.81,
"January 02, 2021, 05:00 PM",213,31.1447,-26.3257,15.1,4.36,1.88,
"January 02, 2021, 06:00 PM",213,31.1447,-26.3257,14.8,4.91,2.0,
"January 02, 2021, 07:00 PM",213,31.1447,-26.3257,14.5,5.82,2.15,
"January 02, 2021, 08:00 PM",213,31.1447,-26.3257,14.3,6.93,2.36,
"January 02, 2021, 09:00 PM",213,31.1447,-26.3257,14.3,7.96,2.6,
"January 02, 2021, 10:00 PM",213,31.1447,-26.3257,14.4,8.7,2.8,
"January 02, 2021, 11:00 PM",213,31.1447,-26.3257,14.4,9.21,2.98,
"January 03, 2021, 12:00 AM",213,31.1447,-26.3257,14.3,9.65,3.19,
"January 03, 2021, 01:00 AM",213,31.1447,-26.3257,14.2,9.51,3.47,
"January 03, 2021, 02:00 AM",213,31.1447,-26.3257,14.0,9.31,3.75,
"January 03, 2021, 03:00 AM",213,31.1447,-26.3257,13.8,9.09,3.97,
"January 03, 2021, 04:00 AM",213,31.1447,-26.3257,14.3,9.02,4.28,
"January 03, 2021, 05:00 AM",213,31.1447,-26.3257,15.8,9.45,4.77,
"January 03, 2021, 06:00 AM",213,31.1447,-26.3257,17.0,9.75,5.07,
"January 03, 2021, 07:00 AM",213,31.1447,-26.3257,18.7,6.08,2.98,
"January 03, 2021, 08:00 AM",213,31.1447,-26.3257,20.0,4.79,2.46,
"January 03, 2021, 09:00 AM",213,31.1447,-26.3257,21.0,4.45,2.44,
"January 03, 2021, 10:00 AM",213,31.1447,-26.3257,21.3,4.36,2.55,
"January 03, 2021, 11:00 AM",213,31.1447,-26.3257,22.1,4.55,2.79,
"January 03, 2021, 12:00 PM",213,31.1447,-26.3257,22.4,4.5,2.84,
"January 03, 2021, 01:00 PM",213,31.1447,-26.3257,22.2,3.9,2.51,
"January 03, 2021, 02:00 PM",213,31.1447,-26.3257,22.9,3.85,2.45,
"January 03, 2021, 03:00 PM",213,31.1447,-26.3257,22.2,3.8,2.42,
"January 03, 2021, 04:00 PM",213,31.1447,-26.3257,21.3,4.04,2.51,
"January 03, 2021, 05:00 PM",213,31.1447,-26.3257,20.0,4.55,2.75,
"January 03, 2021, 06:00 PM",213,31.1447,-26.3257,19.1,5.04,3.02,
"January 03, 2021, 07:00 PM",213,31.1447,-26.3257,18.5,6.65,4.0,
"January 03, 2021, 08:00 PM",213,31.1447,-26.3257,17.8,8.74,5.34,
"January 03, 2021, 09:00 PM",213,31.1447,-26.3257,17.2,9.9,6.26,
"January 03, 2021, 10:00 PM",213,31.1447,-26.3257,16.8,10.31,6.81,
"January 03, 2021, 11:00 PM",213,31.1447,-26.3257,16.8,10.65,7.2,
"January 04, 2021, 12:00 AM",213,31.1447,-26.3257,16.7,11.21,7.59,
"January 04, 2021, 01:00 AM",213,31.1447,-26.3257,16.7,11.21,7.56,
"January 04, 2021, 02:00 AM",213,31.1447,-26.3257,16.8,10.22,6.96,
"January 04, 2021, 03:00 AM",213,31.1447,-26.3257,16.6,9.01,6.18,
"January 04, 2021, 04:00 AM",213,31.1447,-26.3257,16.9,9.02,6.11,
"January 04, 2021, 05:00 AM",213,31.1447,-26.3257,18.5,11.22,7.3,
"January 04, 2021, 06:00 AM",213,31.1447,-26.3257,20.3,14.35,9.09,
"January 04, 2021, 07:00 AM",213,31.1447,-26.3257,22.0,3.84,2.46,
"January 04, 2021, 08:00 AM",213,31.1447,-26.3257,23.5,3.61,2.3,
"January 04, 2021, 09:00 AM",213,31.1447,-26.3257,24.6,3.93,2.44,
"January 04, 2021, 10:00 AM",213,31.1447,-26.3257,25.2,3.25,1.99,
"January 04, 2021, 11:00 AM",213,31.1447,-26.3257,25.6,3.15,1.94,
"January 04, 2021, 12:00 PM",213,31.1447,-26.3257,25.8,3.2,1.97,
"January 04, 2021, 01:00 PM",213,31.1447,-26.3257,25.5,3.16,1.92,
"January 04, 2021, 02:00 PM",213,31.1447,-26.3257,23.6,3.14,1.88,
"January 04, 2021, 03:00 PM",213,31.1447,-26.3257,23.3,3.05,1.81,
"January 04, 2021, 04:00 PM",213,31.1447,-26.3257,22.6,3.43,1.93,
