date,zone,longitude,latitude,temperature,pm10,pm2_5,smog
"January 01, 2021, 12:00 AM",169,-57.6344,-25.28,25.7,15.49,10.7,
"January 01, 2021, 01:00 AM",169,-57.6344,-25.28,25.1,18.93,13.66,
"January 01, 2021, 02:00 AM",169,-57.6344,-25.28,24.5,23.25,17.31,
"January 01, 2021, 03:00 AM",169,-57.6344,-25.28,23.9,22.98,16.95,
"January 01, 2021, 04:00 AM",169,-57.6344,-25.28,23.3,21.04,15.1,
"January 01, 2021, 05:00 AM",169,-57.6344,-25.28,22.7,18.39,12.9,
"January 01, 2021, 06:00 AM",169,-57.6344,-25.28,22.2,15.18,10.3,
"January 01, 2021, 07:00 AM",169,-57.6344,-25.28,21.1,13.17,8.52,
"January 01, 2021, 08:00 AM",169,-57.6344,-25.28,20.6,12.96,8.08,
"January 01, 2021, 09:00 AM",169,-57.6344,-25.28,20.2,13.82,8.49,
"January 01, 2021, 10:00 AM",169,-57.6344,-25.28,20.5,16.83,10.63,
"January 01, 2021, 11:00 AM",169,-57.6344,-25.28,22.2,21.59,14.09,
"January 01, 2021, 12:00 PM",169,-57.6344,-25.28,24.1,26.39,17.59,
"January 01, 2021, 01:00 PM",169,-57.6344,-25.28,26.1,24.08,14.83,
"January 01, 2021, 02:00 PM",169,-57.6344,-25.28,27.7,26.4,16.15,
"January 01, 2021, 03:00 PM",169,-57.6344,-25.28,28.7,28.57,17.75,
"January 01, 2021, 04:00 PM",169,-57.6344,-25.28,29.5,16.53,10.17,
"January 01, 2021, 05:00 PM",169,-57.6344,-25.28,30.3,13.53,8.35,
"January 01, 2021, 06:00 PM",169,-57.6344,-25.28,30.7,13.57,8.51,
"January 01, 2021, 07:00 PM",169,-57.6344,-25.28,30.8,13.72,8.72,
"January 01, 2021, 08:00 PM",169,-57.6344,-25.28,30.7,13.02,8.2,
"January 01, 2021, 09:00 PM",169,-57.6344,-25.28,30.4,11.09,6.86,
"January 01, 2021, 10:00 PM",169,-57.6344,-25.28,29.3,13.91,9.05,
"January 01, 2021, 11:00 PM",169,-57.6344,-25.28,27.7,20.43,14.25,
"January 02, 2021, 12:00 AM",169,-57.6344,-25.28,26.4,24.57,17.7,
"January 02, 2021, 01:00 AM",169,-57.6344,-25.28,25.5,26.38,19.37,
"January 02, 2021, 02:00 AM",169,-57.6344,-25.28,24.8,26.26,19.17,
"January 02, 2021, 03:00 AM",169,-57.6344,-25.28,24.1,22.69,16.03,
"January 02, 2021, 04:00 AM",169,-57.6344,-25.28,23.5,18.31,12.36,
"January 02, 2021, 05:00 AM",169,-57.6344,-25.28,22.9,15.69,10.23,
