date,zone,longitude,latitude,temperature,pm10,pm2_5,smog
"January 01, 2021, 12:00 AM",237,-56.1913,-34.9059,21.9,6.12,2.48,
"January 01, 2021, 01:00 AM",237,-56.1913,-34.9059,21.4,7.58,3.25,
"January 01, 2021, 02:00 AM",237,-56.1913,-34.9059,21.0,7.42,2.88,
"January 01, 2021, 03:00 AM",237,-56.1913,-34.9059,20.7,6.44,2.45,
"January 01, 2021, 04:00 AM",237,-56.1913,-34.9059,20.5,6.89,3.73,
"January 01, 2021, 05:00 AM",237,-56.1913,-34.9059,20.4,6.32,3.61,
"January 01, 2021, 06:00 AM",237,-56.1913,-34.9059,20.3,4.84,2.4,
"January 01, 2021, 07:00 AM",237,-56.1913,-34.9059,20.4,4.4,2.15,
"January 01, 2021, 08:00 AM",237,-56.1913,-34.9059,20.5,4.43,2.29,
"January 01, 2021, 09:00 AM",237,-56.1913,-34.9059,20.7,4.04,1.93,
"January 01, 2021, 10:00 AM",237,-56.1913,-34.9059,21.2,4.18,1.81,
"January 01, 2021, 11:00 AM",237,-56.1913,-34.9059,22.2,5.69,2.63,
"January 01, 2021, 12:00 PM",237,-56.1913,-34.9059,23.2,7.89,4.03,
"January 01, 2021, 01:00 PM",237,-56.1913,-34.9059,23.7,8.64,4.88,
"January 01, 2021, 02:00 PM",237,-56.1913,-34.9059,24.0,7.31,4.46,
"January 01, 2021, 03:00 PM",237,-56.1913,-34.9059,24.1,6.94,4.43,
"January 01, 2021, 04:00 PM",237,-56.1913,-34.9059,24.0,7.65,3.87,
"January 01, 2021, 05:00 PM",237,-56.1913,-34.9059,23.8,8.48,3.28,
"January 01, 2021, 06:00 PM",237,-56.1913,-34.9059,23.6,8.57,2.95,
"January 01, 2021, 07:00 PM",237,-56.1913,-34.9059,23.7,7.86,2.55,
"January 01, 2021, 08:00 PM",237,-56.1913,-34.9059,23.1,7.87,2.4,
"January 01, 2021, 09:00 PM",237,-56.1913,-34.9059,22.5,8.29,2.4,
"January 01, 2021, 10:00 PM",237,-56.1913,-34.9059,21.9,8.38,2.38,
"January 01, 2021, 11:00 PM",237,-56.1913,-34.9059,21.2,8.32,2.39,
"January 02, 2021, 12:00 AM",237,-56.1913,-34.9059,20.6,8.4,2.42,
"January 02, 2021, 01:00 AM",237,-56.1913,-34.9059,20.3,8.84,2.52,
"January 02, 2021, 02:00 AM",237,-56.1913,-34.9059,20.1,9.57,2.65,
"January 02, 2021, 03:00 AM",237,-56.1913,-34.9059,19.8,9.64,2.62,
"January 02, 2021, 04:00 AM",237,-56.1913,-34.9059,19.6,9.32,2.56,
"January 02, 2021, 05:00 AM",237,-56.1913,-34.9059,19.3,9.13,2.58,
"January 02, 2021, 06:00 AM",237,-56.1913,-34.9059,19.1,9.12,2.71,
"January 02, 2021, 07:00 AM",237,-56.1913,-34.9059,18.9,9.47,2.96,
"January 02, 2021, 08:00 AM",237,-56.1913,-34.9059,18.7,9.77,3.2,
"January 02, 2021, 09:00 AM",237,-56.1913,-34.9059,18.5,9.66,3.36,
"January 02, 2021, 10:00 AM",237,-56.1913,-34.9059,19.3,9.71,3.62,
"January 02, 2021, 11:00 AM",237,-56.1913,-34.9059,20.7,11.09,4.37,
"January 02, 2021, 12:00 PM",237,-56.1913,-34.9059,22.2,13.0,5.47,
"January 02, 2021, 01:00 PM",237,-56.1913,-34.9059,23.5,13.67,5.97,
"January 02, 2021, 02:00 PM",237,-56.1913,-34.9059,24.5,11.99,5.01,
"January 02, 2021, 03:00 PM",237,-56.1913,-34.9059,25.2,10.4,3.65,
"January 02, 2021, 04:00 PM",237,-56.1913,-34.9059,25.5,10.11,3.25,
"January 02, 2021, 05:00 PM",237,-56.1913,-34.9059,25.4,10.32,3.29,
"January 02, 2021, 06:00 PM",237,-56.1913,-34.9059,25.2,10.62,3.46,
"January 02, 2021, 07:00 PM",237,-56.1913,-34.9059,25.6,10.38,3.38,
"January 02, 2021, 08:00 PM",237,-56.1913,-34.9059,25.3,9.96,3.04,
"January 02, 2021, 09:00 PM",237,-56.1913,-34.9059,25.0,10.05,2.95,
"January 02, 2021, 10:00 PM",237,-56.1913,-34.9059,24.5,10.11,2.94,
"January 02, 2021, 11:00 PM",237,-56.1913,-34.9059,23.8,9.7,2.8,
"January 03, 2021, 12:00 AM",237,-56.1913,-34.9059,23.4,8.71,2.51,
"January 03, 2021, 01:00 AM",237,-56.1913,-34.9059,23.0,6.18,1.83,
"January 03, 2021, 02:00 AM",237,-56.1913,-34.9059,22.5,4.93,1.51,
"January 03, 2021, 03:00 AM",237,-56.1913,-34.9059,21.9,4.56,1.42,
"January 03, 2021, 04:00 AM",237,-56.1913,-34.9059,21.0,4.84,1.49,
"January 03, 2021, 05:00 AM",237,-56.1913,-34.9059,20.1,5.92,2.33,
"January 03, 2021, 06:00 AM",237,-56.1913,-34.9059,19.4,8.02,4.52,
"January 03, 2021, 07:00 AM",237,-56.1913,-34.9059,18.8,7.26,3.89,
"January 03, 2021, 08:00 AM",237,-56.1913,-34.9059,18.4,5.92,2.32,
"January 03, 2021, 09:00 AM",237,-56.1913,-34.9059,18.1,6.08,1.89,
"January 03, 2021, 10:00 AM",237,-56.1913,-34.9059,18.5,6.9,2.05,
"January 03, 2021, 11:00 AM",237,-56.1913,-34.9059,19.5,7.69,2.27,
"January 03, 2021, 12:00 PM",237,-56.1913,-34.9059,21.0,8.3,2.5,
"January 03, 2021, 01:00 PM",237,-56.1913,-34.9059,22.5,8.8,2.81,
"January 03, 2021, 02:00 PM",237,-56.1913,-34.9059,24.0,8.65,2.89,
"January 03, 2021, 03:00 PM",237,-56.1913,-34.9059,25.1,8.3,2.5,
"January 03, 2021, 04:00 PM",237,-56.1913,-34.9059,25.7,8.52,2.2,
"January 03, 2021, 05:00 PM",237,-56.1913,-34.9059,25.6,9.08,2.3,
"January 03, 2021, 06:00 PM",237,-56.1913,-34.9059,25.0,10.21,2.64,
"January 03, 2021, 07:00 PM",237,-56.1913,-34.9059,24.9,11.13,2.72,
"January 03, 2021, 08:00 PM",237,-56.1913,-34.9059,24.7,11.98,2.68,
"January 03, 2021, 09:00 PM",237,-56.1913,-34.9059,24.4,12.12,2.72,
"January 03, 2021, 10:00 PM",237,-56.1913,-34.9059,24.0,11.21,2.61,
"January 03, 2021, 11:00 PM",237,-56.1913,-34.9059,23.4,10.33,2.49,
"January 04, 2021, 12:00 AM",237,-56.1913,-34.9059,23.2,9.52,2.35,
"January 04, 2021, 01:00 AM",237,-56.1913,-34.9059,22.9,8.51,2.11,
"January 04, 2021, 02:00 AM",237,-56.1913,-34.9059,22.2,7.95,1.99,
"January 04, 2021, 03:00 AM",237,-56.1913,-34.9059,21.5,8.31,2.08,
"January 04, 2021, 04:00 AM",237,-56.1913,-34.9059,20.8,8.37,2.24,
"January 04, 2021, 05:00 AM",237,-56.1913,-34.9059,20.3,7.87,2.54,
"January 04, 2021, 06:00 AM",237,-56.1913,-34.9059,20.1,7.14,2.87,
"January 04, 2021, 07:00 AM",237,-56.1913,-34.9059,19.9,7.25,3.25,
"January 04, 2021, 08:00 AM",237,-56.1913,-34.9059,19.6,8.25,3.76,
"January 04, 2021, 09:00 AM",237,-56.1913,-34.9059,19.4,9.54,4.24,
"January 04, 2021, 10:00 AM",237,-56.1913,-34.9059,19.8,10.45,4.56,
"January 04, 2021, 11:00 AM",237,-56.1913,-34.9059,20.8,11.0,4.66,
"January 04, 2021, 12:00 PM",237,-56.1913,-34.9059,22.0,11.34,4.77,
"January 04, 2021, 01:00 PM",237,-56.1913,-34.9059,23.1,11.8,4.92,
"January 04, 2021, 02:00 PM",237,-56.1913,-34.9059,24.2,12.04,4.88,
"January 04, 2021, 03:00 PM",237,-56.1913,-34.9059,24.5,13.31,5.13,
"January 04, 2021, 04:00 PM",237,-56.1913,-34.9059,24.5,14.85,5.6,
"January 04, 2021, 05:00 PM",237,-56.1913,-34.9059,24.6,16.27,5.89,
"January 04, 2021, 06:00 PM",237,-56.1913,-34.9059,24.6,17.95,6.15,
"January 04, 2021, 07:00 PM",237,-56.1913,-34.9059,24.9,19.41,6.75,
"January 04, 2021, 08:00 PM",237,-56.1913,-34.9059,24.9,18.46,7.05,
"January 04, 2021, 09:00 PM",237,-56.1913,-34.9059,24.7,17.22,6.95,
"January 04, 2021, 10:00 PM",237,-56.1913,-34.9059,23.9,17.91,7.03,
"January 04, 2021, 11:00 PM",237,-56.1913,-34.9059,23.2,20.57,7.34,
"January 05, 2021, 12:00 AM",237,-56.1913,-34.9059,23.0,20.91,7.31,
"January 05, 2021, 01:00 AM",237,-56.1913,-34.9059,22.9,18.39,6.75,
"January 05, 2021, 02:00 AM",237,-56.1913,-34.9059,23.0,14.83,5.82,
"January 05, 2021, 03:00 AM",237,-56.1913,-34.9059,22.9,12.99,5.2,
"January 05, 2021, 04:00 AM",237,-56.1913,-34.9059,22.7,12.16,4.89,
"January 05, 2021, 05:00 AM",237,-56.1913,-34.9059,22.5,12.45,4.82,
"January 05, 2021, 06:00 AM",237,-56.1913,-34.9059,22.2,13.07,4.81,
"January 05, 2021, 07:00 AM",237,-56.1913,-34.9059,21.8,13.32,4.78,
"January 05, 2021, 08:00 AM",237,-56.1913,-34.9059,21.6,13.36,4.75,
"January 05, 2021, 09:00 AM",237,-56.1913,-34.9059,21.5,13.29,4.79,
"January 05, 2021, 10:00 AM",237,-56.1913,-34.9059,21.7,13.15,4.88,
"January 05, 2021, 11:00 AM",237,-56.1913,-34.9059,22.4,12.75,4.92,
"January 05, 2021, 12:00 PM",237,-56.1913,-34.9059,23.4,11.92,4.8,
"January 05, 2021, 01:00 PM",237,-56.1913,-34.9059,24.3,10.17,4.43,
"January 05, 2021, 02:00 PM",237,-56.1913,-34.9059,25.0,9.05,3.9,
"January 05, 2021, 03:00 PM",237,-56.1913,-34.9059,25.4,9.73,3.89,
"January 05, 2021, 04:00 PM",237,-56.1913,-34.9059,25.5,12.85,4.83,
"January 05, 2021, 05:00 PM",237,-56.1913,-34.9059,25.2,16.07,5.85,
"January 05, 2021, 06:00 PM",237,-56.1913,-34.9059,23.6,16.82,6.35,
"January 05, 2021, 07:00 PM",237,-56.1913,-34.9059,24.0,14.27,5.85,
"January 05, 2021, 08:00 PM",237,-56.1913,-34.9059,24.1,14.44,5.8,
"January 05, 2021, 09:00 PM",237,-56.1913,-34.9059,23.7,12.11,5.45,
"January 05, 2021, 10:00 PM",237,-56.1913,-34.9059,23.3,9.97,5.2,
"January 05, 2021, 11:00 PM",237,-56.1913,-34.9059,23.0,8.4,4.88,
"January 06, 2021, 12:00 AM",237,-56.1913,-34.9059,22.7,8.15,4.71,
"January 06, 2021, 01:00 AM",237,-56.1913,-34.9059,22.5,9.04,4.61,
"January 06, 2021, 02:00 AM",237,-56.1913,-34.9059,22.4,11.06,4.59,
