date,zone,longitude,latitude,temperature,pm10,pm2_5,smog
"January 01, 2021, 12:00 AM",179,26.1027,44.4361,4.1,56.7,53.35,
"January 01, 2021, 01:00 AM",179,26.1027,44.4361,4.1,31.99,29.67,
"January 01, 2021, 02:00 AM",179,26.1027,44.4361,4.2,24.12,22.02,
"January 01, 2021, 03:00 AM",179,26.1027,44.4361,4.2,19.88,17.67,
"January 01, 2021, 04:00 AM",179,26.1027,44.4361,4.0,17.0,14.78,
"January 01, 2021, 05:00 AM",179,26.1027,44.4361,3.6,22.24,18.9,
"January 01, 2021, 06:00 AM",179,26.1027,44.4361,3.1,27.18,23.16,
"January 01, 2021, 07:00 AM",179,26.1027,44.4361,3.3,25.8,21.83,
"January 01, 2021, 08:00 AM",179,26.1027,44.4361,4.7,22.48,18.53,
"January 01, 2021, 09:00 AM",179,26.1027,44.4361,6.3,17.46,14.1,
"January 01, 2021, 10:00 AM",179,26.1027,44.4361,7.8,11.34,8.87,
"January 01, 2021, 11:00 AM",179,26.1027,44.4361,9.0,9.3,7.11,
"January 01, 2021, 12:00 PM",179,26.1027,44.4361,9.6,8.67,6.51,
"January 01, 2021, 01:00 PM",179,26.1027,44.4361,9.7,10.9,8.1,
"January 01, 2021, 02:00 PM",179,26.1027,44.4361,8.9,13.86,10.25,
"January 01, 2021, 03:00 PM",179,26.1027,44.4361,7.1,15.49,11.36,
"January 01, 2021, 04:00 PM",179,26.1027,44.4361,5.6,20.54,15.18,
"January 01, 2021, 05:00 PM",179,26.1027,44.4361,4.6,29.89,22.32,
"January 01, 2021, 06:00 PM",179,26.1027,44.4361,3.6,38.02,28.58,
"January 01, 2021, 07:00 PM",179,26.1027,44.4361,3.0,48.74,36.85,
"January 01, 2021, 08:00 PM",179,26.1027,44.4361,2.1,69.51,53.42,
"January 01, 2021, 09:00 PM",179,26.1027,44.4361,1.2,81.79,64.3,
"January 01, 2021, 10:00 PM",179,26.1027,44.4361,0.4,71.98,57.05,
"January 01, 2021, 11:00 PM",179,26.1027,44.4361,0.4,57.87,45.61,
"January 02, 2021, 12:00 AM",179,26.1027,44.4361,0.8,52.38,41.17,
"January 02, 2021, 01:00 AM",179,26.1027,44.4361,1.5,53.2,42.23,
"January 02, 2021, 02:00 AM",179,26.1027,44.4361,0.5,55.2,44.24,
"January 02, 2021, 03:00 AM",179,26.1027,44.4361,-0.9,57.39,46.2,
"January 02, 2021, 04:00 AM",179,26.1027,44.4361,-1.9,60.13,49.41,
"January 02, 2021, 05:00 AM",179,26.1027,44.4361,-2.3,76.92,63.4,
"January 02, 2021, 06:00 AM",179,26.1027,44.4361,-2.3,95.62,79.55,
"January 02, 2021, 07:00 AM",179,26.1027,44.4361,-0.9,98.38,76.95,
"January 02, 2021, 08:00 AM",179,26.1027,44.4361,3.2,91.7,63.05,
"January 02, 2021, 09:00 AM",179,26.1027,44.4361,6.1,75.0,47.98,
"January 02, 2021, 10:00 AM",179,26.1027,44.4361,8.2,36.63,25.26,
"January 02, 2021, 11:00 AM",179,26.1027,44.4361,9.5,26.12,17.75,
"January 02, 2021, 12:00 PM",179,26.1027,44.4361,10.3,17.68,11.8,
"January 02, 2021, 01:00 PM",179,26.1027,44.4361,10.6,15.49,10.74,
"January 02, 2021, 02:00 PM",179,26.1027,44.4361,9.7,18.38,12.38,
"January 02, 2021, 03:00 PM",179,26.1027,44.4361,7.8,20.31,13.48,
"January 02, 2021, 04:00 PM",179,26.1027,44.4361,6.6,21.54,14.3,
"January 02, 2021, 05:00 PM",179,26.1027,44.4361,6.0,24.12,15.61,
"January 02, 2021, 06:00 PM",179,26.1027,44.4361,5.3,26.24,16.02,
"January 02, 2021, 07:00 PM",179,26.1027,44.4361,4.5,25.08,14.63,
"January 02, 2021, 08:00 PM",179,26.1027,44.4361,4.0,23.97,14.17,
"January 02, 2021, 09:00 PM",179,26.1027,44.4361,3.7,23.32,14.78,
"January 02, 2021, 10:00 PM",179,26.1027,44.4361,3.5,23.89,17.77,
"January 02, 2021, 11:00 PM",179,26.1027,44.4361,3.4,28.58,24.23,
"January 03, 2021, 12:00 AM",179,26.1027,44.4361,3.7,35.57,32.11,
"January 03, 2021, 01:00 AM",179,26.1027,44.4361,4.0,38.88,35.88,
"January 03, 2021, 02:00 AM",179,26.1027,44.4361,4.7,34.79,32.15,
"January 03, 2021, 03:00 AM",179,26.1027,44.4361,4.9,27.63,25.37,
"January 03, 2021, 04:00 AM",179,26.1027,44.4361,5.3,22.76,20.36,
"January 03, 2021, 05:00 AM",179,26.1027,44.4361,5.6,22.79,18.94,
"January 03, 2021, 06:00 AM",179,26.1027,44.4361,5.7,24.41,18.97,
"January 03, 2021, 07:00 AM",179,26.1027,44.4361,6.1,23.16,18.06,
"January 03, 2021, 08:00 AM",179,26.1027,44.4361,7.0,20.3,16.08,
"January 03, 2021, 09:00 AM",179,26.1027,44.4361,7.8,16.61,13.13,
"January 03, 2021, 10:00 AM",179,26.1027,44.4361,8.4,13.58,10.73,
"January 03, 2021, 11:00 AM",179,26.1027,44.4361,9.1,12.33,9.76,
"January 03, 2021, 12:00 PM",179,26.1027,44.4361,9.8,12.36,9.94,
"January 03, 2021, 01:00 PM",179,26.1027,44.4361,10.3,13.45,10.6,
"January 03, 2021, 02:00 PM",179,26.1027,44.4361,10.3,15.15,11.4,
"January 03, 2021, 03:00 PM",179,26.1027,44.4361,9.0,16.63,12.15,
"January 03, 2021, 04:00 PM",179,26.1027,44.4361,7.7,21.0,14.29,
"January 03, 2021, 05:00 PM",179,26.1027,44.4361,6.8,30.49,18.89,
"January 03, 2021, 06:00 PM",179,26.1027,44.4361,5.8,40.63,23.45,
"January 03, 2021, 07:00 PM",179,26.1027,44.4361,4.5,51.51,28.07,
"January 03, 2021, 08:00 PM",179,26.1027,44.4361,3.9,58.27,33.93,
"January 03, 2021, 09:00 PM",179,26.1027,44.4361,3.5,54.65,34.04,
"January 03, 2021, 10:00 PM",179,26.1027,44.4361,4.1,41.25,27.64,
"January 03, 2021, 11:00 PM",179,26.1027,44.4361,4.5,31.35,23.44,
"January 04, 2021, 12:00 AM",179,26.1027,44.4361,4.9,25.47,20.59,
"January 04, 2021, 01:00 AM",179,26.1027,44.4361,5.1,19.92,16.91,
"January 04, 2021, 02:00 AM",179,26.1027,44.4361,5.2,18.32,15.75,
"January 04, 2021, 03:00 AM",179,26.1027,44.4361,5.2,17.29,14.96,
"January 04, 2021, 04:00 AM",179,26.1027,44.4361,5.5,16.41,14.21,
"January 04, 2021, 05:00 AM",179,26.1027,44.4361,5.6,20.14,16.49,
"January 04, 2021, 06:00 AM",179,26.1027,44.4361,5.7,22.67,17.78,
"January 04, 2021, 07:00 AM",179,26.1027,44.4361,6.4,21.76,16.11,
"January 04, 2021, 08:00 AM",179,26.1027,44.4361,7.1,21.45,14.36,
"January 04, 2021, 09:00 AM",179,26.1027,44.4361,8.4,20.13,12.29,
"January 04, 2021, 10:00 AM",179,26.1027,44.4361,10.3,17.57,10.86,
"January 04, 2021, 11:00 AM",179,26.1027,44.4361,11.8,16.91,10.84,
"January 04, 2021, 12:00 PM",179,26.1027,44.4361,12.8,16.05,10.86,
"January 04, 2021, 01:00 PM",179,26.1027,44.4361,13.5,15.63,10.8,
"January 04, 2021, 02:00 PM",179,26.1027,44.4361,13.1,17.23,11.79,
"January 04, 2021, 03:00 PM",179,26.1027,44.4361,12.0,19.02,13.12,
"January 04, 2021, 04:00 PM",179,26.1027,44.4361,11.5,20.96,14.95,
"January 04, 2021, 05:00 PM",179,26.1027,44.4361,11.0,21.94,16.14,
"January 04, 2021, 06:00 PM",179,26.1027,44.4361,10.7,22.42,17.54,
"January 04, 2021, 07:00 PM",179,26.1027,44.4361,8.8,32.88,28.52,
"January 04, 2021, 08:00 PM",179,26.1027,44.4361,8.3,36.8,33.45,
"January 04, 2021, 09:00 PM",179,26.1027,44.4361,8.1,32.1,29.84,
"January 04, 2021, 10:00 PM",179,26.1027,44.4361,7.8,29.22,27.89,
"January 04, 2021, 11:00 PM",179,26.1027,44.4361,7.8,29.86,28.86,
"January 05, 2021, 12:00 AM",179,26.1027,44.4361,8.0,30.87,29.9,
"January 05, 2021, 01:00 AM",179,26.1027,44.4361,8.1,30.86,29.73,
"January 05, 2021, 02:00 AM",179,26.1027,44.4361,8.4,27.96,26.68,
"January 05, 2021, 03:00 AM",179,26.1027,44.4361,8.3,24.58,23.25,
"January 05, 2021, 04:00 AM",179,26.1027,44.4361,8.3,23.37,21.77,
"January 05, 2021, 05:00 AM",179,26.1027,44.4361,8.1,28.63,25.1,
"January 05, 2021, 06:00 AM",179,26.1027,44.4361,7.9,38.28,31.86,
"January 05, 2021, 07:00 AM",179,26.1027,44.4361,8.2,35.51,29.13,
"January 05, 2021, 08:00 AM",179,26.1027,44.4361,8.2,20.5,16.3,
"January 05, 2021, 09:00 AM",179,26.1027,44.4361,8.8,11.68,9.26,
"January 05, 2021, 10:00 AM",179,26.1027,44.4361,9.3,7.41,6.04,
"January 05, 2021, 11:00 AM",179,26.1027,44.4361,9.9,7.43,6.21,
"January 05, 2021, 12:00 PM",179,26.1027,44.4361,10.1,7.1,5.96,
"January 05, 2021, 01:00 PM",179,26.1027,44.4361,10.2,6.67,5.49,
"January 05, 2021, 02:00 PM",179,26.1027,44.4361,9.9,7.28,5.81,
"January 05, 2021, 03:00 PM",179,26.1027,44.4361,9.4,8.45,6.64,
"January 05, 2021, 04:00 PM",179,26.1027,44.4361,8.9,11.15,8.7,
"January 05, 2021, 05:00 PM",179,26.1027,44.4361,7.9,15.51,11.99,
"January 05, 2021, 06:00 PM",179,26.1027,44.4361,6.9,18.8,14.43,
"January 05, 2021, 07:00 PM",179,26.1027,44.4361,6.1,20.95,15.83,
"January 05, 2021, 08:00 PM",179,26.1027,44.4361,5.2,24.5,18.33,
"January 05, 2021, 09:00 PM",179,26.1027,44.4361,4.5,24.54,18.31,
"January 05, 2021, 10:00 PM",179,26.1027,44.4361,3.8,21.39,15.92,
"January 05, 2021, 11:00 PM",179,26.1027,44.4361,3.1,21.59,16.11,
"January 06, 2021, 12:00 AM",179,26.1027,44.4361,2.4,24.11,18.23,
"January 06, 2021, 01:00 AM",179,26.1027,44.4361,1.5,28.6,22.02,
"January 06, 2021, 02:00 AM",179,26.1027,44.4361,1.0,34.77,27.08,
"January 06, 2021, 03:00 AM",179,26.1027,44.4361,1.4,41.14,32.4,
"January 06, 2021, 04:00 AM",179,26.1027,44.4361,1.5,53.17,42.22,
"January 06, 2021, 05:00 AM",179,26.1027,44.4361,0.8,92.89,73.56,
"January 06, 2021, 06:00 AM",179,26.1027,44.4361,-0.7,148.6,117.4,
