date,zone,longitude,latitude,temperature,pm10,pm2_5,smog
"January 01, 2021, 12:00 AM",33,-64.6232,18.4257,25.6,26.47,4.91,
"January 01, 2021, 01:00 AM",33,-64.6232,18.4257,25.6,25.27,4.64,
"January 01, 2021, 02:00 AM",33,-64.6232,18.4257,25.6,23.72,4.25,
"January 01, 2021, 03:00 AM",33,-64.6232,18.4257,25.5,23.34,4.1,
"January 01, 2021, 04:00 AM",33,-64.6232,18.4257,25.5,22.29,4.0,
"January 01, 2021, 05:00 AM",33,-64.6232,18.4257,25.5,20.9,3.79,
"January 01, 2021, 06:00 AM",33,-64.6232,18.4257,25.5,19.62,3.7,
"January 01, 2021, 07:00 AM",33,-64.6232,18.4257,25.6,19.16,4.18,
"January 01, 2021, 08:00 AM",33,-64.6232,18.4257,25.6,22.46,7.22,
"January 01, 2021, 09:00 AM",33,-64.6232,18.4257,25.7,23.51,9.99,
"January 01, 2021, 10:00 AM",33,-64.6232,18.4257,25.3,21.0,9.94,
"January 01, 2021, 11:00 AM",33,-64.6232,18.4257,24.9,20.0,9.06,
"January 01, 2021, 12:00 PM",33,-64.6232,18.4257,25.0,21.08,8.13,
"January 01, 2021, 01:00 PM",33,-64.6232,18.4257,25.1,23.44,7.2,
"January 01, 2021, 02:00 PM",33,-64.6232,18.4257,25.0,25.5,6.2,
"January 01, 2021, 03:00 PM",33,-64.6232,18.4257,24.9,26.46,5.5,
"January 01, 2021, 04:00 PM",33,-64.6232,18.4257,24.7,27.56,5.15,
"January 01, 2021, 05:00 PM",33,-64.6232,18.4257,24.7,27.64,4.96,
"January 01, 2021, 06:00 PM",33,-64.6232,18.4257,24.8,26.05,4.75,
"January 01, 2021, 07:00 PM",33,-64.6232,18.4257,25.0,24.6,4.47,
"January 01, 2021, 08:00 PM",33,-64.6232,18.4257,25.0,23.45,4.28,
"January 01, 2021, 09:00 PM",33,-64.6232,18.4257,25.0,22.86,4.18,
"January 01, 2021, 10:00 PM",33,-64.6232,18.4257,25.1,22.58,4.15,
"January 01, 2021, 11:00 PM",33,-64.6232,18.4257,25.1,24.18,4.34,
"January 02, 2021, 12:00 AM",33,-64.6232,18.4257,25.1,25.31,4.53,
"January 02, 2021, 01:00 AM",33,-64.6232,18.4257,25.2,25.87,4.85,
"January 02, 2021, 02:00 AM",33,-64.6232,18.4257,25.3,26.9,5.42,
"January 02, 2021, 03:00 AM",33,-64.6232,18.4257,25.2,26.91,5.89,
"January 02, 2021, 04:00 AM",33,-64.6232,18.4257,25.0,27.47,5.96,
"January 02, 2021, 05:00 AM",33,-64.6232,18.4257,25.1,29.04,5.64,
"January 02, 2021, 06:00 AM",33,-64.6232,18.4257,25.0,25.93,5.12,
"January 02, 2021, 07:00 AM",33,-64.6232,18.4257,24.8,22.09,4.83,
"January 02, 2021, 08:00 AM",33,-64.6232,18.4257,24.8,21.41,5.1,
"January 02, 2021, 09:00 AM",33,-64.6232,18.4257,24.9,23.01,5.28,
"January 02, 2021, 10:00 AM",33,-64.6232,18.4257,25.0,24.43,5.26,
"January 02, 2021, 11:00 AM",33,-64.6232,18.4257,24.9,23.27,4.82,
"January 02, 2021, 12:00 PM",33,-64.6232,18.4257,24.9,21.89,4.37,
"January 02, 2021, 01:00 PM",33,-64.6232,18.4257,25.2,20.87,4.06,
"January 02, 2021, 02:00 PM",33,-64.6232,18.4257,25.3,20.2,4.13,
"January 02, 2021, 03:00 PM",33,-64.6232,18.4257,25.3,19.82,4.94,
"January 02, 2021, 04:00 PM",33,-64.6232,18.4257,25.4,17.76,5.95,
"January 02, 2021, 05:00 PM",33,-64.6232,18.4257,25.4,15.24,6.5,
"January 02, 2021, 06:00 PM",33,-64.6232,18.4257,25.5,14.45,7.01,
"January 02, 2021, 07:00 PM",33,-64.6232,18.4257,25.6,14.89,7.34,
"January 02, 2021, 08:00 PM",33,-64.6232,18.4257,25.6,17.0,7.21,
"January 02, 2021, 09:00 PM",33,-64.6232,18.4257,25.6,19.88,6.41,
"January 02, 2021, 10:00 PM",33,-64.6232,18.4257,25.4,20.42,5.54,
"January 02, 2021, 11:00 PM",33,-64.6232,18.4257,25.4,18.1,4.87,
"January 03, 2021, 12:00 AM",33,-64.6232,18.4257,25.6,16.78,4.61,
"January 03, 2021, 01:00 AM",33,-64.6232,18.4257,25.6,18.68,4.61,
"January 03, 2021, 02:00 AM",33,-64.6232,18.4257,25.4,22.1,4.83,
"January 03, 2021, 03:00 AM",33,-64.6232,18.4257,25.4,23.82,4.88,
"January 03, 2021, 04:00 AM",33,-64.6232,18.4257,25.4,23.65,4.72,
"January 03, 2021, 05:00 AM",33,-64.6232,18.4257,25.4,22.28,4.53,
"January 03, 2021, 06:00 AM",33,-64.6232,18.4257,25.4,20.14,4.28,
"January 03, 2021, 07:00 AM",33,-64.6232,18.4257,25.4,18.75,4.19,
"January 03, 2021, 08:00 AM",33,-64.6232,18.4257,25.4,18.11,4.13,
"January 03, 2021, 09:00 AM",33,-64.6232,18.4257,25.3,18.0,4.12,
"January 03, 2021, 10:00 AM",33,-64.6232,18.4257,25.0,18.18,4.06,
"January 03, 2021, 11:00 AM",33,-64.6232,18.4257,24.9,17.74,3.97,
"January 03, 2021, 12:00 PM",33,-64.6232,18.4257,25.0,16.26,3.78,
"January 03, 2021, 01:00 PM",33,-64.6232,18.4257,25.1,15.84,3.71,
"January 03, 2021, 02:00 PM",33,-64.6232,18.4257,25.1,15.78,3.64,
"January 03, 2021, 03:00 PM",33,-64.6232,18.4257,25.0,16.6,3.48,
"January 03, 2021, 04:00 PM",33,-64.6232,18.4257,24.8,17.51,3.37,
"January 03, 2021, 05:00 PM",33,-64.6232,18.4257,24.8,18.09,3.41,
"January 03, 2021, 06:00 PM",33,-64.6232,18.4257,24.9,18.52,3.55,
"January 03, 2021, 07:00 PM",33,-64.6232,18.4257,25.0,18.61,3.6,
"January 03, 2021, 08:00 PM",33,-64.6232,18.4257,25.1,18.78,3.65,
"January 03, 2021, 09:00 PM",33,-64.6232,18.4257,25.1,18.81,3.69,
