date,zone,city,longitude,latitude,temperature,proj_temp,sq_err_temp,pm10,proj_pm10,sq_err_pm10,pm2_5,proj_pm25,sq_err_pm25,smog,proj_smog,sq_err_smog
"February 23, 2021, 04:00 PM",164,Islamabad,73.0652,33.6938,16.0,14.293652534484863,2.9116216730699307,156.8,290.3211364746094,17827.893885471258,120.03,236.20567321777344,13496.78704760288,,,
"February 23, 2021, 05:00 PM",164,Islamabad,73.0652,33.6938,14.9,12.927044868469238,3.8925519510335667,159.09,305.0169982910156,21294.688830226078,118.66,245.81092834472656,16167.35857892579,,305.0169982910156,
"February 23, 2021, 06:00 PM",164,Islamabad,73.0652,33.6938,14.4,11.707905769348145,7.2473713467090075,155.6,314.99151611328125,25405.655408890398,114.76,252.2686309814453,18908.623594391305,,314.99151611328125,
"February 23, 2021, 07:00 PM",164,Islamabad,73.0652,33.6938,15.0,10.719762802124023,18.32043047008119,147.97,319.54974365234375,29439.608431803998,109.66,255.12423706054688,21159.84426360698,,319.54974365234375,
"February 23, 2021, 08:00 PM",164,Islamabad,73.0652,33.6938,14.7,10.030411720275879,21.80505470213687,157.81,318.365966796875,25778.218474079225,119.11,254.1687469482422,18240.865127229314,,318.365966796875,
"February 23, 2021, 09:00 PM",164,Islamabad,73.0652,33.6938,14.4,9.687284469604492,22.209687670431016,174.46,311.5059814453125,18781.601030308935,133.35,249.4528045654297,13479.861227958361,,311.5059814453125,
"February 23, 2021, 10:00 PM",164,Islamabad,73.0652,33.6938,13.9,9.714221000671387,17.52074583122045,167.86,299.4220275878906,17308.56710303689,129.85,241.28335571289062,12417.392765435616,,,
"February 23, 2021, 11:00 PM",164,Islamabad,73.0652,33.6938,13.3,10.109844207763672,10.177093978738998,156.2,282.9223937988281,16058.565090105276,122.37,230.20263671875,11627.87754171791,,,
"February 24, 2021, 12:00 AM",164,Islamabad,73.0652,33.6938,12.8,10.847649574279785,3.811672184809907,160.41,263.1158752441406,10548.496809664979,126.54,216.9513397216797,8174.210350268974,,,
"February 24, 2021, 01:00 AM",164,Islamabad,73.0652,33.6938,12.6,11.8778076171875,0.5215618377923961,162.5,241.33631896972656,6215.165188696468,128.12,202.41806030273438,5520.201764748753,,,
"February 24, 2021, 02:00 AM",164,Islamabad,73.0652,33.6938,12.3,13.130568504333496,0.6898440403907795,194.56,219.05169677734375,599.8432110333501,154.07,187.57876586914062,1122.837390072884,,,
"February 24, 2021, 03:00 AM",164,Islamabad,73.0652,33.6938,14.1,14.521004676818848,0.17724493790334267,244.84,197.76388549804688,2216.1605566010016,195.36,173.4303436279297,480.90982859708464,,,
"February 24, 2021, 04:00 AM",164,Islamabad,73.0652,33.6938,18.6,15.954800605773926,6.997079835213998,174.13,178.90643310546875,22.81431321101789,139.72,160.922607421875,449.55056148614887,,,
"February 24, 2021, 05:00 AM",164,Islamabad,73.0652,33.6938,21.4,17.33468246459961,16.526806663633895,180.05,163.74688720703125,265.7914867402617,143.49,150.89352416992188,54.812170134617254,,,
"February 24, 2021, 06:00 AM",164,Islamabad,73.0652,33.6938,22.9,18.567047119140625,18.774480667747543,186.09,153.30043029785156,1075.155881252051,150.05,144.01223754882812,36.45457541678115,,,
"February 24, 2021, 07:00 AM",164,Islamabad,73.0652,33.6938,24.1,19.568334579467773,20.535991483647535,96.75,148.26087951660156,2653.3707085738424,82.3,140.73333740234375,3414.4549199761454,,,
"February 24, 2021, 08:00 AM",164,Islamabad,73.0652,33.6938,24.6,20.270734786987305,18.74253728460187,106.49,148.953369140625,1803.137718772984,93.32,141.26588439941406,2298.8078308419776,,,
"February 24, 2021, 09:00 AM",164,Islamabad,73.0652,33.6938,25.0,20.62679672241211,19.12490690710547,116.09,155.31240844726562,1538.3973244041335,103.16,145.55926513671875,1797.6976841337744,,,
"February 24, 2021, 10:00 AM",164,Islamabad,73.0652,33.6938,25.0,20.612680435180664,19.248572963846527,114.16,166.88619995117188,2780.0521612909574,101.75,153.30641174316406,2658.0635918306652,,,
"February 24, 2021, 11:00 AM",164,Islamabad,73.0652,33.6938,24.7,20.22975730895996,19.983069716796884,112.98,182.86795043945312,4884.325616627456,100.56,163.96499633789062,4020.1935606079232,,,
"February 24, 2021, 12:00 PM",164,Islamabad,73.0652,33.6938,23.7,19.504541397094727,17.60187288869186,112.92,202.150634765625,7962.106180676365,100.16,176.79408264160156,5872.782622319818,,,
"February 24, 2021, 01:00 PM",164,Islamabad,73.0652,33.6938,22.0,18.486879348754883,12.342016710204916,163.3,223.4026336669922,3612.3265737086613,139.3,190.90487670898438,2663.0633001494766,,,
"February 24, 2021, 02:00 PM",164,Islamabad,73.0652,33.6938,20.9,17.246536254882812,13.347797336885694,250.88,245.1584014892578,32.736689518127164,207.1,205.32113647460938,3.1643554419651427,,,
"February 24, 2021, 03:00 PM",164,Islamabad,73.0652,33.6938,18.5,15.868471145629883,6.924944111382501,326.3,265.9184875488281,3645.9270458910255,263.25,219.04576110839844,1954.0147359857801,326.3,,
